Country,Code,Category,Year,GDP per capita (2015 US$),GNI per capita (2015 US$),"Services, value added per worker (2015 US$)","Industry, value added per worker (2015 US$)",Consumption expenditure per capita (2015 US$),Government expenditure on education (% of GDP),Literacy rate (% of population 15+),"Educational attainment, upper secondary (% of population 25+)","Educational attainment, Bachelor's (% of population 25+)","Educational attainment, Doctoral (% of population 25+)","CO2 emissions per $ of GDP (kg, 2015 US$)",CO2 emissions per capita (tons),Greenhouse gas emissions per capita (tons of CO2 equiv.),GDP per kg of oil equiv. of energy use (2017 PPP $),Renewable energy consumption (% of energy consumption)
Turkmenistan,TKM,education,1979,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1980,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1981,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1982,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1983,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1984,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1985,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1986,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1987,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1988,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1989,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1990,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1991,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1992,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1993,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1994,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1995,,,,,,,98.78,77.07,,,,,,,
Turkmenistan,TKM,education,1996,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1997,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1998,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,1999,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2000,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2001,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2002,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2003,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2004,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2005,,,,,,,99.4,,,,,,,,
Turkmenistan,TKM,education,2006,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2007,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2008,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2009,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2010,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2011,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2012,,,,,,3.05,,,,,,,,,
Turkmenistan,TKM,education,2013,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2014,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2015,,,,,,,,29.0,10.14,,,,,,
Turkmenistan,TKM,education,2016,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2017,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2018,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2019,,,,,,3.19,,32.99,13.84,,,,,,
Turkmenistan,TKM,education,2020,,,,,,3.78,,,,,,,,,
Turkmenistan,TKM,education,2021,,,,,,,,,,,,,,,
Turkmenistan,TKM,education,2022,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1960,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1961,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1962,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1963,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1964,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1965,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1966,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1967,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1968,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1969,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1970,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1971,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1972,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1973,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1974,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1975,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1976,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1977,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1978,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1979,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1980,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1981,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1982,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1983,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1984,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1985,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1986,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1987,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1988,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1989,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,1990,,,,,,,,,,,3.4,12.0,41.25,1.52,0.01
Turkmenistan,TKM,environment,1991,,,,,,,,,,,3.01,9.89,37.95,1.67,0.01
Turkmenistan,TKM,environment,1992,,,,,,,,,,,2.64,7.16,25.53,2.07,0.01
Turkmenistan,TKM,environment,1993,,,,,,,,,,,2.49,6.69,27.38,2.08,0.01
Turkmenistan,TKM,environment,1994,,,,,,,,,,,3.75,8.12,21.62,1.36,0.01
Turkmenistan,TKM,environment,1995,,,,,,,,,,,4.09,8.04,21.35,1.23,0.01
Turkmenistan,TKM,environment,1996,,,,,,,,,,,3.45,7.12,20.29,1.5,0.01
Turkmenistan,TKM,environment,1997,,,,,,,,,,,3.88,6.99,16.46,1.32,0.01
Turkmenistan,TKM,environment,1998,,,,,,,,,,,3.79,7.18,16.62,1.36,0.1
Turkmenistan,TKM,environment,1999,,,,,,,,,,,3.85,8.37,20.54,1.33,0.09
Turkmenistan,TKM,environment,2000,,,,,,,,,,,3.73,8.43,25.78,1.4,0.1
Turkmenistan,TKM,environment,2001,,,,,,,,,,,3.63,8.44,25.88,1.44,0.1
Turkmenistan,TKM,environment,2002,,,,,,,,,,,3.83,8.81,27.3,1.38,0.09
Turkmenistan,TKM,environment,2003,,,,,,,,,,,4.15,9.74,30.36,1.28,0.08
Turkmenistan,TKM,environment,2004,,,,,,,,,,,4.21,10.24,31.64,1.29,0.08
Turkmenistan,TKM,environment,2005,,,,,,,,,,,3.82,10.36,32.18,1.4,0.08
Turkmenistan,TKM,environment,2006,,,,,,,,,,,3.53,10.48,31.78,1.51,0.09
Turkmenistan,TKM,environment,2007,,,,,,,,,,,3.58,11.64,34.0,1.47,0.07
Turkmenistan,TKM,environment,2008,,,,,,,,,,,3.16,11.62,34.96,1.67,0.08
Turkmenistan,TKM,environment,2009,,,,,,,,,,,2.64,10.11,26.2,2.02,0.08
Turkmenistan,TKM,environment,2010,,,,,,,,,,,2.73,11.23,28.75,1.93,0.07
Turkmenistan,TKM,environment,2011,,,,,,,,,,,2.61,12.14,34.04,2.04,0.07
Turkmenistan,TKM,environment,2012,,,,,,,,,,,2.41,12.23,34.94,2.19,0.05
Turkmenistan,TKM,environment,2013,,,,,,,,,,,2.09,11.47,35.9,2.35,0.06
Turkmenistan,TKM,environment,2014,,,,,,,,,,,1.85,10.98,34.85,2.54,0.06
Turkmenistan,TKM,environment,2015,,,,,,,,,,,1.78,11.06,35.28,,0.06
Turkmenistan,TKM,environment,2016,,,,,,,,,,,1.69,10.92,33.78,,0.06
Turkmenistan,TKM,environment,2017,,,,,,,,,,,1.58,10.7,32.98,,0.06
Turkmenistan,TKM,environment,2018,,,,,,,,,,,1.47,10.44,32.9,,0.06
Turkmenistan,TKM,environment,2019,,,,,,,,,,,1.38,10.27,35.11,,0.06
Turkmenistan,TKM,environment,2020,,,,,,,,,,,1.44,10.18,31.05,,0.06
Turkmenistan,TKM,environment,2021,,,,,,,,,,,,,,,
Turkmenistan,TKM,environment,2022,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1960,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1961,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1962,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1963,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1964,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1965,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1966,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1967,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1968,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1969,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1970,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1971,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1972,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1973,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1974,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1975,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1976,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1977,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1978,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1979,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1980,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1981,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1982,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1983,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1984,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1985,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1986,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1987,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1988,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1989,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1990,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1991,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1992,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1993,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1994,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1995,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1996,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1997,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1998,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,1999,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2000,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2001,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2002,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2003,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2004,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2005,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2006,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2007,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2008,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2009,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2010,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2011,25240.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2012,24009.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2013,23174.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2014,24191.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2015,25783.0,24059.0,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2016,26418.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2017,24727.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2018,25080.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2019,25439.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2020,18122.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2021,19382.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,economy,2022,19037.0,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1960,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1961,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1962,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1963,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1964,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1965,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1966,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1967,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1968,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1969,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1970,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1971,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1972,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1973,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1974,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1975,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1976,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1977,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1978,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1979,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1980,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1981,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1982,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1983,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1984,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1985,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1986,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1987,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1988,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1989,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1990,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1991,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1992,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1993,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1994,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1995,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1996,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1997,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1998,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,1999,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,2000,,,,,,4.72,,,,,,,,,
Turks and Caicos Islands,TCA,education,2001,,,,,,4.84,,,,,,,,,
Turks and Caicos Islands,TCA,education,2002,,,,,,5.07,,,,,,,,,
Turks and Caicos Islands,TCA,education,2003,,,,,,4.73,,,,,,,,,
Turks and Caicos Islands,TCA,education,2004,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,2005,,,,,,2.54,,,,,,,,,
Turks and Caicos Islands,TCA,education,2006,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,2007,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,2008,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,2009,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,2010,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,education,2011,,,,,,3.36,,,,,,,,,
Turks and Caicos Islands,TCA,education,2012,,,,,,2.7,,,,,,,,,
Turks and Caicos Islands,TCA,education,2013,,,,,,2.94,,,,,,,,,
Turks and Caicos Islands,TCA,education,2014,,,,,,2.94,,,,,,,,,
Turks and Caicos Islands,TCA,education,2015,,,,,,3.09,,,,,,,,,
Turks and Caicos Islands,TCA,education,2016,,,,,,2.98,,,,,,,,,
Turks and Caicos Islands,TCA,education,2017,,,,,,2.78,,,,,,,,,
Turks and Caicos Islands,TCA,education,2018,,,,,,2.74,,,,,,,,,
Turks and Caicos Islands,TCA,education,2019,,,,,,2.51,,75.12,11.75,,,,,,
Turks and Caicos Islands,TCA,education,2020,,,,,,2.92,,,,,,,,,
Turks and Caicos Islands,TCA,education,2021,,,,,,3.26,,,,,,,,,
Turks and Caicos Islands,TCA,education,2022,,,,,,3.29,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1960,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1961,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1962,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1963,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1964,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1965,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1966,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1967,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1968,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1969,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1970,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1971,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1972,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1973,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1974,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1975,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1976,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1977,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1978,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1979,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1980,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1981,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1982,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1983,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1984,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1985,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1986,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1987,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1988,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1989,,,,,,,,,,,,,,,
Turks and Caicos Islands,TCA,environment,1990,,,,,,,,,,,,,,,0.8
Turks and Caicos Islands,TCA,environment,1991,,,,,,,,,,,,,,,0.53
Turks and Caicos Islands,TCA,environment,1992,,,,,,,,,,,,,,,0.33
Turks and Caicos Islands,TCA,environment,1993,,,,,,,,,,,,,,,0.52
Turks and Caicos Islands,TCA,environment,1994,,,,,,,,,,,,,,,0.53
Turks and Caicos Islands,TCA,environment,1995,,,,,,,,,,,,,,,0.52
Turks and Caicos Islands,TCA,environment,1996,,,,,,,,,,,,,,,0.6
Turks and Caicos Islands,TCA,environment,1997,,,,,,,,,,,,,,,0.51
Turks and Caicos Islands,TCA,environment,1998,,,,,,,,,,,,,,,0.53
Turks and Caicos Islands,TCA,environment,1999,,,,,,,,,,,,,,,0.52
Turks and Caicos Islands,TCA,environment,2000,,,,,,,,,,,,,,,0.45
Turks and Caicos Islands,TCA,environment,2001,,,,,,,,,,,,,,,0.43
Turks and Caicos Islands,TCA,environment,2002,,,,,,,,,,,,,,,0.38
Turks and Caicos Islands,TCA,environment,2003,,,,,,,,,,,,,,,0.39
Turks and Caicos Islands,TCA,environment,2004,,,,,,,,,,,,,,,0.39
Turks and Caicos Islands,TCA,environment,2005,,,,,,,,,,,,,,,0.36
Turks and Caicos Islands,TCA,environment,2006,,,,,,,,,,,,,,,0.35
Turks and Caicos Islands,TCA,environment,2007,,,,,,,,,,,,,,,0.33
Turks and Caicos Islands,TCA,environment,2008,,,,,,,,,,,,,,,0.33
Turks and Caicos Islands,TCA,environment,2009,,,,,,,,,,,,,,,0.34
Turks and Caicos Islands,TCA,environment,2010,,,,,,,,,,,,,,,0.34
Turks and Caicos Islands,TCA,environment,2011,,,,,,,,,,,,,,,0.37
Turks and Caicos Islands,TCA,environment,2012,,,,,,,,,,,,,,,0.37
Turks and Caicos Islands,TCA,environment,2013,,,,,,,,,,,,,,,0.37
Turks and Caicos Islands,TCA,environment,2014,,,,,,,,,,,,,,,0.36
Turks and Caicos Islands,TCA,environment,2015,,,,,,,,,,,,,,,0.38
Turks and Caicos Islands,TCA,environment,2016,,,,,,,,,,,,,,,0.37
Turks and Caicos Islands,TCA,environment,2017,,,,,,,,,,,,,,,0.35
Turks and Caicos Islands,TCA,environment,2018,,,,,,,,,,,,,,,0.41
Turks and Caicos Islands,TCA,environment,2019,,,,,,,,,,,,,,,0.5
Turks and Caicos Islands,TCA,environment,2020,,,,,,,,,,,,,,,0.51
Turks and Caicos Islands,TCA,environment,2021,,,,,,,,,,,,,,,0.5
Turks and Caicos Islands,TCA,environment,2022,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1960,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1961,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1962,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1963,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1964,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1965,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1966,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1967,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1968,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1969,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1970,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1971,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1972,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1973,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1974,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1975,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1976,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1977,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1978,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1979,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1980,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1981,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1982,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1983,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1984,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1985,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1986,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1987,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1988,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1989,,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1990,2348.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1991,2388.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1992,2426.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1993,2512.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1994,2758.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1995,2613.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1996,2451.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1997,2690.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1998,3106.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,1999,3056.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2000,3027.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2001,3032.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2002,3325.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2003,3161.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2004,3050.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2005,2873.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2006,2908.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2007,3080.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2008,3246.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2009,3003.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2010,2897.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2011,3051.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2012,2944.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2013,3054.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2014,3059.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2015,3384.0,5239.0,,,,,,,,,,,,,
Tuvalu,TUV,economy,2016,3584.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2017,3680.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2018,3718.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2019,4197.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2020,3977.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2021,4000.0,,,,,,,,,,,,,,
Tuvalu,TUV,economy,2022,3988.0,,,,,,,,,,,,,,
Tuvalu,TUV,education,1960,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1961,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1962,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1963,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1964,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1965,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1966,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1967,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1968,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1969,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1970,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1971,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1972,,,,,,,,,,,,,,,
Tuvalu,TUV,education,1973,,,,,,,,,,,,,,,
